Memory used  (%),CPU utilization (%),Free disk space on C: (%),Free disk space on D: (%),Class
12.2615,9.0297,37.126,96.6857,0
12.5846,14.2406,37.1281,96.6857,0
15.8506,8.857,37.1292,96.6857,0
19.5816,9.2801,37.1177,96.6857,0
11.5985,0.7395,37.1188,96.6857,0
11.6078,0.7599,37.1199,96.6857,0
18.6442,14.4606,37.1215,96.6857,0
11.1668,0.7837,37.1196,96.6857,0
11.1743,0.7793,37.1212,96.6857,0
12.7482,17.3287,37.1223,96.6857,0
13.5805,32.7771,37.121,96.6857,0
23.2187,39.13,37.1231,96.6857,0
17.2688,17.3079,37.1242,96.6857,0
21.5076,26.7449,37.1253,96.6857,0
11.3402,0.7779,37.124,96.6857,0
11.4122,0.8415,37.1251,96.6857,0
11.458,1.0053,37.1261,96.6857,0
11.497,0.6921,37.128,96.6857,0
11.4085,0.8324,37.1291,96.6857,0
11.3889,0.8488,37.1307,96.6857,0
11.4197,0.8404,37.1289,96.6857,0
11.446,0.7802,37.131,96.6857,0
11.3695,5.1342,37.1326,96.6857,0
16.2165,6.9203,37.1308,96.6857,0
10.1276,1.5203,37.1319,96.6857,0
18.4669,26.5759,37.133,96.6857,0
11.2108,0.7969,37.1317,96.6857,0
19.0459,22.8543,37.1328,96.6857,0
14.4711,17.6417,37.1348,96.6858,0
20.1486,26.9204,37.1124,96.6858,0
11.988,0.8741,37.1116,96.6858,0
12.0085,0.7394,37.1127,96.6858,0
11.9832,0.7779,37.1138,96.6858,0
17.5516,11.7393,37.1154,96.6858,0
10.3542,0.8697,37.1136,96.6858,0
10.3302,0.865,37.1152,96.6858,0
10.347,2.9763,37.1163,96.6858,0
10.3737,1.9671,37.1151,96.6858,0
10.3861,0.8875,37.1171,96.6858,0
10.3826,1.054,37.1181,96.6858,0
10.4159,4.6874,37.1193,96.6858,0
19.5762,26.8162,37.1192,96.6858,0
11.2108,0.8154,37.1204,96.6858,0
11.0781,0.8946,37.122,96.6858,0
11.0704,13.9943,37.1203,96.6858,0
12.7915,17.4301,37.1213,96.6858,0
13.6437,27.4024,37.1225,96.6858,0
20.8624,40.8382,37.1241,96.6858,0
18.5122,17.517,37.1223,96.6858,0
17.8583,17.3669,37.1235,96.6858,0
15.6611,9.0131,37.125,96.6858,0
15.8001,10.5829,37.1259,96.6858,0
14.5274,5.1689,37.1244,96.6858,0
11.0631,0.9475,37.1256,96.6858,0
11.0526,0.7843,37.1266,96.6858,0
11.093,0.8722,37.1278,96.6858,0
11.1065,0.7602,37.1265,96.6858,0
11.8644,8.9948,37.1276,96.6858,0
12.564,17.2667,37.1287,96.6858,0
12.561,17.3215,37.1299,96.6858,0
17.5467,34.2674,37.1287,96.6858,0
18.1004,20.5266,37.1333,96.6858,0
18.3202,21.5873,37.132,96.6858,0
14.7464,18.2275,37.1341,96.6858,0
16.9472,34.3862,37.1352,96.6858,0
16.5938,26.1364,37.1363,96.6858,0
18.5645,19.9031,37.1351,96.6858,0
13.1786,5.0196,37.1362,96.6858,0
18.5399,12.0728,37.1383,96.6858,0
11.3295,0.8218,37.1394,96.6858,0
11.3365,0.7449,37.1371,96.6858,0
11.3413,0.756,37.1397,96.6858,0
11.3345,0.7363,37.1408,96.6858,0
11.3548,1.0212,37.1419,96.6858,0
11.3484,0.7429,37.1405,96.6858,0
21.6144,14.3337,37.1416,96.6858,0
11.5234,1.2548,37.1427,96.6858,0
20.2291,14.9615,37.1415,96.6858,0
11.1334,7.0474,37.1426,96.6858,0
12.0707,9.4411,37.1437,96.6858,0
12.9944,19.9727,37.1458,96.6858,0
22.2492,38.2056,37.1445,96.6858,0
19.5772,19.1542,37.1467,96.6858,0
17.5788,15.9594,37.1477,96.6858,0
11.0569,0.9074,37.1464,96.6858,0
11.0898,9.209,37.1475,96.6858,0
12.9581,10.0108,37.1486,96.6858,0
19.3569,24.4518,37.1505,96.6858,0
12.4662,0.9855,37.1501,96.6858,0
12.7082,0.9283,37.1487,96.6858,0
18.774,14.6352,37.1498,96.6858,0
11.0786,0.8102,37.151,96.6858,0
11.0523,0.7294,37.1521,96.6858,0
11.0819,1.0068,37.1508,96.6858,0
17.4237,22.5179,37.1519,96.6858,0
16.8127,9.0769,37.153,96.6858,0
13.7746,12.7843,37.1546,96.6858,0
11.1269,0.9081,37.1528,96.6858,0
11.1386,0.7295,37.1524,96.6858,0
19.4747,19.8942,37.1535,96.6858,0
10.881,12.4624,37.1547,96.6858,0
11.2129,0.7722,37.1573,96.6858,0
13.1372,8.9164,37.1555,96.6858,0
20.2182,28.8761,37.1566,96.6858,0
16.5455,28.2727,37.1576,96.6858,0
18.915,22.3711,37.1565,96.6858,0
17.5367,15.1738,37.1576,96.6858,0
17.8502,9.0628,37.1587,96.6858,0
11.7863,1.4375,37.1598,96.6858,0
12.3393,6.5292,37.1584,96.6858,0
11.1044,2.0762,37.1596,96.6858,0
11.0899,0.9407,37.1606,96.6858,0
11.0715,0.7493,37.1637,96.6858,0
12.6553,9.2149,37.1624,96.6858,0
14.8502,17.2719,37.164,96.6858,0
20.1505,17.3139,37.1651,96.6858,0
19.5718,17.1148,37.1666,96.6858,0
17.9866,8.9823,37.1649,96.6858,0
17.7899,8.8933,37.166,96.6858,0
16.8968,8.8005,37.1671,96.6858,0
11.2378,1.4618,37.1716,96.6858,0
11.1817,0.865,37.1738,96.6858,0
11.0809,0.7762,37.1749,96.6858,0
13.0145,17.301,37.1736,96.6858,0
18.7338,18.3012,37.1735,96.6858,0
17.9214,11.5865,37.1746,96.6858,0
11.6063,0.7583,37.1757,96.6858,0
18.7217,14.4621,37.1768,96.6858,0
11.6332,0.7081,37.1755,96.6858,0
11.621,0.8095,37.1767,96.6858,0
11.6422,11.6516,37.1778,96.6858,0
11.3578,0.7708,37.1787,96.6858,0
11.341,0.8125,37.1777,96.6858,0
11.3604,0.8595,37.1788,96.6858,0
11.3679,0.9725,37.1799,96.6859,0
11.3987,0.8311,37.181,96.6859,0
11.4161,0.9873,37.1797,96.6859,0
11.4459,4.3162,37.1813,96.6859,0
17.7305,15.348,37.1834,96.6859,0
18.0347,17.7973,37.185,96.6859,0
18.9547,17.1263,37.1832,96.6859,0
11.5946,0.8459,37.1853,96.6859,0
11.4929,0.7084,37.1864,96.6859,0
15.9767,8.9358,37.1851,96.6859,0
17.6242,9.1712,37.1862,96.6859,0
14.4202,3.9067,37.1873,96.6859,0
18.8187,9.5403,37.1859,96.6859,0
18.5323,17.5493,37.188,96.6859,0
16.1371,23.5171,37.1891,96.6859,0
16.2468,9.1233,37.1902,96.6859,0
18.0392,11.2331,37.1889,96.6859,0
11.4117,0.8367,37.19,96.6859,0
11.4092,2.2594,37.1911,96.6859,0
16.2468,9.1558,37.1922,96.6859,0
16.1762,10.928,37.1908,96.6859,0
11.7486,1.6584,37.1909,96.6859,0
11.7309,0.9175,37.191,96.6859,0
18.8256,15.4303,37.1911,96.6859,0
11.5721,0.807,37.1917,96.6859,0
11.5649,0.8465,37.1918,96.6859,0
17.9091,9.0729,37.192,96.6859,0
17.9947,9.0644,37.192,96.6859,0
18.5683,14.8961,37.1921,96.6859,0
21.9719,14.5812,37.1121,96.6859,0
11.6607,1.0151,37.1123,96.6859,0
11.7284,1.5,37.1139,96.6859,0
11.8867,3.3133,37.1151,96.6859,0
11.897,2.409,37.1162,96.6859,0
15.8248,5.6771,37.1178,96.6859,0
11.2749,0.9812,37.1159,96.6859,0
11.2809,0.7265,37.117,96.6859,0
11.2869,0.7963,37.1181,96.6859,0
11.2758,0.7407,37.1197,96.6859,0
11.3009,0.852,37.1178,96.6859,0
12.0438,9.0049,37.1189,96.6859,0
12.0026,9.0716,37.12,96.6859,0
21.6009,28.1146,37.1187,96.6859,0
11.9112,0.8048,37.1207,96.6859,0
11.9445,2.6082,37.1218,96.6859,0
19.4626,14.6121,37.1239,96.6859,0
11.364,0.8081,37.1226,96.6859,0
13.252,18.7273,37.1246,96.6859,0
14.8501,17.4815,37.1262,96.6859,0
21.0405,18.6168,37.1249,96.6859,0
18.1289,15.0125,37.126,96.6859,0
11.3224,8.3109,37.1271,96.6859,0
21.3564,27.7828,37.1258,96.6859,0
21.8552,26.5195,37.128,96.6859,0
14.4676,17.8068,37.1291,96.6859,0
20.0998,20.6047,37.1302,96.6859,0
16.4806,7.7582,37.128,96.6859,0
14.5293,12.2244,37.13,96.6859,0
16.4598,8.9903,37.1311,96.6859,0
16.2231,13.1701,37.1322,96.6859,0
10.6374,0.6902,37.1308,96.6859,0
10.6896,0.7309,37.1319,96.6859,0
10.6948,0.9653,37.133,96.6859,0
12.011,8.9398,37.1346,96.6859,0
15.2196,30.791,37.135,96.6859,0
22.468,41.6394,37.1352,96.6859,0
20.2068,9.2717,37.1353,96.6859,0
17.247,12.7182,37.1354,96.6859,0
11.1803,0.7992,37.1355,96.6859,0
11.1988,0.8021,37.1356,96.6859,0
11.1886,3.8687,37.1358,96.6859,0
17.6669,8.9779,37.1359,96.6859,0
17.6451,9.5384,37.136,96.6859,0
19.0166,13.9108,37.1361,96.6859,0
11.8234,0.7084,37.1374,96.6859,0
11.7922,0.7497,37.1361,96.6859,0
12.3075,1.2959,37.1372,96.6859,0
12.2768,0.7392,37.1383,96.6859,0
12.2582,0.8507,37.1394,96.6859,0
12.2831,0.7828,37.138,96.6859,0
16.032,6.6702,37.1391,96.6859,0
11.3183,0.6873,37.1402,96.6859,0
13.7451,13.4297,37.1418,96.6859,0
19.4469,9.0676,37.14,96.6859,0
19.0751,10.3135,37.141,96.6859,0
11.4104,0.7258,37.1421,96.6859,0
16.3623,9.3271,37.1418,96.6859,0
11.7749,0.7737,37.1435,96.6859,0
16.5084,9.144,37.144,96.6859,0
18.9463,9.0201,37.1451,96.6859,0
15.735,9.6938,37.1463,96.6859,0
15.1417,9.2248,37.1474,96.6859,0
15.1354,11.2952,37.1461,96.6859,0
17.1416,11.7984,37.1237,96.6859,0
17.0871,17.4371,37.1248,96.6859,0
14.6791,19.5711,37.124,96.6859,0
18.6295,15.2114,37.1251,96.6859,0
11.292,0.8709,37.1262,96.6859,0
11.271,0.9124,37.1273,96.6859,0
11.3077,0.8071,37.126,96.6859,0
11.2917,0.7503,37.127,96.6859,0
11.3476,0.7102,37.1297,96.6859,0
11.3234,0.9467,37.1308,96.6859,0
11.3442,0.8763,37.1319,96.6859,0
12.4907,8.9203,37.1335,96.6859,0
12.6843,15.0988,37.1316,96.6859,0
16.9548,6.7528,37.1328,96.6859,0
11.528,0.729,37.1354,96.6859,0
11.4386,0.8071,37.1336,96.6859,0
11.4604,5.3482,37.1346,96.6859,0
15.7385,8.9241,37.1358,96.686,0
19.3808,11.3433,37.1374,96.686,0
11.2733,0.7126,37.1355,96.686,0
11.2752,0.9284,37.1366,96.686,0
11.2794,7.2957,37.1378,96.686,0
19.8367,33.4408,37.1364,96.686,0
12.708,8.836,37.1385,96.686,0
22.0921,34.9653,37.1402,96.686,0
18.6546,15.9716,37.1423,96.686,0
18.8267,8.8633,37.141,96.686,0
17.9042,14.6186,37.142,96.686,0
11.8944,0.6985,37.1431,96.686,0
15.8899,6.7408,37.1447,96.686,0
10.2186,0.8491,37.1429,96.686,0
10.2164,0.7058,37.1441,96.686,0
10.2074,0.7407,37.145,96.686,0
18.2817,16.7536,37.1439,96.686,0
12.2411,12.8221,37.146,96.686,0
14.9752,17.4704,37.1471,96.686,0
19.3633,20.9006,37.1487,96.686,0
11.2589,0.9297,37.1469,96.686,0
11.2681,0.7345,37.1481,96.686,0
11.2724,1.3806,37.1492,96.686,0
20.127,23.4385,37.1507,96.686,0
12.798,0.8592,37.1489,96.686,0
12.8048,1.1069,37.15,96.686,0
19.1242,14.3913,37.1511,96.686,0
20.2658,9.2776,37.1498,96.686,0
11.8306,1.1393,37.1509,96.686,0
11.7382,0.8895,37.1535,96.686,0
11.6593,0.9195,37.1561,96.686,0
14.9353,15.3224,37.1558,96.686,0
12.2255,8.9306,37.1569,96.686,0
18.697,25.5849,37.158,96.686,0
11.8859,1.0958,37.1596,96.686,0
18.8117,27.8082,37.1578,96.686,0
11.4147,1.6328,37.1622,96.686,0
11.361,0.8292,37.1648,96.686,0
11.2755,3.3419,37.163,96.686,0
12.711,9.0325,37.1641,96.686,0
25.0275,21.4848,37.1667,96.686,0
15.8849,18.701,37.165,96.686,0
19.32,24.2011,37.1661,96.686,0
11.5096,0.8414,37.1672,96.686,0
11.5181,0.7567,37.166,96.686,0
11.4965,0.7881,37.1671,96.686,0
11.5029,0.9208,37.1692,96.686,0
11.5277,0.7643,37.1703,96.686,0
11.5073,0.9482,37.169,96.686,0
11.7143,0.9272,37.1701,96.686,0
11.6834,0.9239,37.1712,96.686,0
18.0597,10.3448,37.1704,96.686,0
17.9786,9.6669,37.1715,96.686,0
17.7771,15.2209,37.1746,96.686,0
19.6275,23.5115,37.1757,96.686,0
12.2743,15.7182,37.1744,96.686,0
15.4908,16.5518,37.1755,96.686,0
12.4212,9.0002,37.1752,96.686,0
21.453,33.4234,37.1773,96.686,0
16.5559,6.6675,37.1784,96.686,0
12.2732,0.883,37.18,96.686,0
12.3036,0.9336,37.1783,96.686,0
20.8459,9.3155,37.1794,96.686,0
18.1548,9.7596,37.1795,96.686,0
11.8749,0.7527,37.1805,96.686,0
17.2356,11.7435,37.1792,96.686,0
11.5017,0.8164,37.1813,96.686,0
18.023,9.1957,37.1824,96.686,0
16.5082,12.6933,37.184,96.686,0
11.2405,0.9139,37.1822,96.686,0
11.2247,0.7758,37.1834,96.686,0
11.2496,0.9117,37.1845,96.686,0
11.2642,1.1169,37.1833,96.686,0
13.9029,9.3051,37.1849,96.686,0
16.7245,9.2275,37.186,96.686,0
16.6172,10.2931,37.1887,96.686,0
12.8589,2.5392,37.1869,96.686,0
12.3105,0.8633,37.19,96.686,0
12.2092,1.0196,37.1887,96.686,0
12.2352,3.7823,37.1908,96.686,0
18.4466,17.7734,37.1919,96.686,0
12.0634,0.9738,37.1935,96.686,0
12.0882,1.0614,37.1918,96.686,0
12.0693,1.0453,37.1929,96.686,0
12.0772,0.9558,37.194,96.686,0
12.0363,0.8041,37.1929,96.686,0
12.0609,1.7527,37.195,96.686,0
12.0364,0.7421,37.195,96.686,0
12.0335,0.7021,37.1951,96.686,0
16.6607,11.8215,37.1952,96.686,0
11.2794,0.716,37.1954,96.686,0
18.1124,22.1154,37.1954,96.686,0
17.9734,9.6707,37.1956,96.686,0
16.5486,23.6698,37.1956,96.686,0
11.4182,0.7006,37.1957,96.686,0
18.4522,26.3586,37.1958,96.686,0
15.8457,9.1122,37.198,96.686,0
15.8051,11.5639,37.2001,96.686,0
14.8452,4.6363,37.1988,96.686,0
11.9537,0.8003,37.1999,96.686,0
12.1523,9.1802,37.201,96.686,0
17.768,14.0765,37.1997,96.686,0
11.4722,1.2021,37.2023,96.686,0
11.3976,0.8613,37.2044,96.686,0
11.4192,0.659,37.2055,96.6861,0
11.393,0.8424,37.2066,96.6861,0
11.4106,0.7386,37.2053,96.6861,0
19.1759,9.2531,37.2064,96.6861,0
19.1587,9.2423,37.2075,96.6861,0
19.4196,9.3505,37.2091,96.6861,0
12.9955,0.8761,37.2073,96.6861,0
12.0868,0.9557,37.2069,96.6861,0
17.9229,14.4931,37.2089,96.6861,0
11.4275,0.9708,37.2077,96.6861,0
11.4435,1.0222,37.2097,96.6861,0
11.4423,0.9476,37.2107,96.6861,0
11.448,0.9277,37.2096,96.6861,0
11.4588,0.9645,37.2122,96.6861,0
15.3256,11.0906,37.2133,96.6861,0
18.9588,14.058,37.212,96.6861,0
11.9823,3.4178,37.2141,96.6861,0
18.139,15.0795,37.2153,96.6861,0
11.9505,0.689,37.2169,96.6861,0
11.9456,0.8996,37.2155,96.6861,0
11.9415,0.7934,37.2165,96.6861,0
11.9156,0.856,37.2186,96.6861,0
16.5287,8.9762,37.2174,96.6861,0
11.4931,6.296,37.2185,96.6861,0
16.2856,9.572,37.2196,96.6861,0
17.5135,9.7034,37.2215,96.6861,0
11.6003,0.8646,37.2199,96.6861,0
11.6358,3.8261,37.2191,96.6861,0
11.6505,1.1354,37.2201,96.6861,0
11.6757,1.7588,37.219,96.6861,0
15.7396,9.2644,37.2211,96.6861,0
18.6332,9.3265,37.2193,96.6861,0
11.3881,0.7127,37.2204,96.6861,0
11.3742,0.7657,37.2213,96.6861,0
11.3197,0.7574,37.2258,96.6861,0
11.2706,0.8175,37.2245,96.6861,0
13.3024,9.4422,37.2255,96.6861,0
20.2593,22.073,37.2311,96.6861,0
18.9223,9.0634,37.2312,96.6861,0
20.376,11.941,37.2313,96.6861,0
12.7908,0.7434,37.2315,96.6861,0
12.7929,0.7667,37.2316,96.6861,0
12.7938,0.8779,37.2317,96.6861,0
12.7997,0.8932,37.2319,96.6861,0
12.7955,1.0823,37.232,96.6861,0
12.8025,0.9185,37.2321,96.6861,0
12.7994,0.7965,37.2323,96.6861,0
16.8178,13.5987,37.2324,96.6861,0
11.6277,2.451,37.2498,96.6861,0
11.6528,0.8154,37.251,96.6861,0
11.6501,0.891,37.2521,96.6861,0
11.6355,0.8689,37.2542,96.6861,0
18.428,15.0875,37.2527,96.6861,0
11.4922,4.0064,37.2564,96.6861,0
11.3018,0.8691,37.2551,96.6861,0
11.205,0.8915,37.2562,96.6861,0
20.6586,27.4912,37.2573,96.6861,0
11.9287,12.4155,37.2589,96.6861,0
11.1623,5.0307,37.2576,96.6861,0
13.0754,17.6309,37.2587,96.6861,0
18.0232,17.3173,37.2598,96.6861,0
18.971,30.0777,37.2584,96.6861,0
11.9079,0.8638,37.2595,96.6861,0
11.9385,1.0443,37.2616,96.6861,0
11.9096,0.8673,37.2627,96.6861,0
17.3727,14.5881,37.2614,96.6861,0
11.1529,0.8519,37.2625,96.6861,0
11.1805,0.9428,37.2636,96.6861,0
11.2268,0.994,37.2647,96.6861,0
12.9072,9.606,37.2633,96.6861,0
16.9466,24.2534,37.2644,96.6861,0
17.3012,18.8838,37.2655,96.6861,0
19.7131,9.3984,37.2669,96.6861,0
19.5299,14.6143,37.2671,96.6861,0
12.2699,0.8311,37.2637,96.6861,0
18.3008,9.0405,37.2648,96.6861,0
18.7052,12.5772,37.2659,96.6861,0
11.4743,5.1259,37.2675,96.6861,0
17.8007,9.0928,37.2657,96.6861,0
17.8685,10.4469,37.2678,96.6861,0
11.9801,5.1627,37.2455,96.6861,0
10.4118,1.8819,37.2442,96.6861,0
10.3442,1.1675,37.2453,96.6861,0
10.3279,0.9082,37.2464,96.6861,0
10.4096,1.6474,37.2475,96.6861,0
10.3331,0.756,37.2461,96.6861,0
10.3041,2.7981,37.2472,96.6861,0
10.3649,1.9593,37.2493,96.6861,0
10.369,5.4146,37.2508,96.6861,0
18.0761,15.1693,37.249,96.6861,0
15.1587,10.7094,37.2493,96.6861,0
16.0645,8.4416,37.2505,96.6861,0
12.561,1.48,37.2558,96.6861,0
15.7144,13.7625,37.2578,96.6861,0
11.3819,0.8873,37.2594,96.6861,0
13.0607,19.4039,37.2577,96.6861,0
17.642,9.0952,37.2588,96.6861,0
17.5332,12.0837,37.2599,96.6861,0
12.8832,8.9164,37.2608,96.6861,0
18.8884,19.4364,37.2624,96.6861,0
20.878,23.0101,37.261,96.6861,0
11.4652,0.8154,37.2623,96.6861,0
11.6095,0.6988,37.2634,96.6861,0
17.4221,14.2194,37.2645,96.6861,0
12.5796,0.7677,37.2632,96.6861,0
12.6191,10.5395,37.2643,96.6861,0
12.194,1.2216,37.2654,96.6862,0
16.4182,8.8555,37.2661,96.6862,0
19.5561,9.5361,37.2692,96.6862,0
12.093,2.2052,37.2708,96.6862,0
11.2211,0.7486,37.269,96.6862,0
13.0766,9.2646,37.2701,96.6862,0
11.9575,15.405,37.2712,96.6862,0
20.3596,21.7647,37.2702,96.6862,0
15.8599,18.2661,37.2723,96.6862,0
18.3192,27.1104,37.2734,96.6862,0
11.2247,0.7404,37.2745,96.6862,0
11.2931,0.7588,37.2723,96.6862,0
11.2154,0.6933,37.2744,96.6862,0
11.2184,0.8965,37.2755,96.6862,0
11.2175,0.6794,37.2765,96.6862,0
11.2135,0.77,37.2753,96.6862,0
11.2541,0.8728,37.2746,96.6862,0
16.7055,25.3971,37.2757,96.6862,0
11.7433,0.7783,37.2768,96.6862,0
11.768,0.8901,37.2755,96.6862,0
15.3584,13.864,37.2776,96.6862,0
16.3326,8.9444,37.2787,96.6862,0
17.5138,9.45,37.2803,96.6862,0
17.4398,13.1369,37.2791,96.6862,0
11.4923,0.7519,37.2802,96.6862,0
11.2916,0.755,37.2813,96.6862,0
11.3173,3.4823,37.2829,96.6862,0
16.5261,8.9229,37.2821,96.6862,0
18.755,9.5836,37.2832,96.6862,0
17.4745,15.1905,37.1239,96.6862,0
11.1117,0.822,37.1226,96.6862,0
11.1347,0.7654,37.1237,96.6862,0
11.1316,0.7365,37.1248,96.6862,0
11.1254,0.8523,37.1237,96.6862,0
11.1373,0.8638,37.1224,96.6862,0
11.1331,0.7961,37.1235,96.6862,0
11.1515,10.5771,37.1246,96.6862,0
15.6531,9.3751,37.1263,96.6862,0
11.1076,0.8151,37.1245,96.6862,0
11.1557,0.7532,37.1256,96.6862,0
11.1502,0.8263,37.1282,96.6862,0
12.0602,9.0013,37.1294,96.6862,0
12.0627,9.9701,37.1284,96.6862,0
21.0373,26.0688,37.1305,96.6862,0
17.9415,8.9574,37.1316,96.6862,0
17.9214,9.0913,37.1327,96.6862,0
15.7707,9.1907,37.1315,96.6862,0
11.2112,8.0538,37.1326,96.6862,0
12.626,9.3957,37.1347,96.6862,0
20.3417,21.0129,37.1325,96.6862,0
16.6656,9.5984,37.1346,96.6862,0
15.821,13.7355,37.1357,96.6862,0
11.8854,0.7616,37.1368,96.6862,0
11.8795,7.7705,37.1355,96.6862,0
11.2006,0.6547,37.1366,96.6862,0
14.279,11.9934,37.1377,96.6862,0
16.2339,10.776,37.1392,96.6862,0
12.1988,13.3402,37.1381,96.6862,0
11.0907,0.7842,37.1392,96.6862,0
11.1026,2.1808,37.1403,96.6862,0
11.8324,8.9143,37.1419,96.6862,0
11.7732,10.4279,37.1401,96.6862,0
13.4968,18.5989,37.1421,96.6862,0
13.3234,27.3293,37.1432,96.6862,0
16.3712,14.8407,37.142,96.6862,0
11.5397,1.0867,37.143,96.6862,0
11.5367,0.8308,37.1441,96.6862,0
11.5844,0.8926,37.1405,96.6862,0
11.584,1.3272,37.1428,96.6862,0
11.4936,0.9415,37.1335,96.6862,0
11.4714,0.8951,37.1322,96.6862,0
11.4749,0.7818,37.1343,96.6862,0
11.5003,0.6907,37.1359,96.6862,0
11.4784,0.8309,37.137,96.6862,0
11.9413,2.8749,37.1329,96.6862,0
12.1281,1.029,37.1267,96.6862,0
12.1077,11.7054,37.1287,96.6862,0
16.59,9.2531,37.1298,96.6862,0
11.5118,0.7565,37.131,96.6862,0
11.5582,0.7255,37.1296,96.6862,0
11.5294,2.9716,37.1307,96.6862,0
16.0812,9.2548,37.1318,96.6862,0
18.2842,9.1532,37.1329,96.6862,0
11.4018,0.8539,37.1309,96.6862,0
11.4681,4.7023,37.1319,96.6862,0
18.2729,9.4574,37.133,96.6862,0
18.2411,9.0574,37.1318,96.6862,0
18.5958,13.6293,37.1365,96.6862,0
22.5706,26.6647,37.1386,96.6862,0
12.2483,0.8785,37.1373,96.6862,0
12.1468,0.6776,37.1384,96.6862,0
12.1838,11.7624,37.1393,96.6862,0
13.7103,9.1072,37.1406,96.6862,0
19.3781,9.208,37.1402,96.6862,0
17.4945,15.4644,37.1411,96.6862,0
10.9758,0.9981,37.1421,96.6862,0
11.0303,9.7567,37.1437,96.6862,0
17.8001,22.5366,37.1421,96.6862,0
18.7159,9.1397,37.1432,96.6862,0
16.5051,24.3453,37.1442,96.6862,0
16.2292,5.8072,37.1458,96.6862,0
11.0846,1.1039,37.1441,96.6862,0
19.8836,27.7443,37.1452,96.6862,0
12.7084,17.5144,37.1463,96.6862,0
15.9014,30.0351,37.146,96.6862,0
19.1861,20.4486,37.147,96.6862,0
15.1534,14.18,37.1482,96.6863,0
11.4606,0.9099,37.1468,96.6863,0
11.4635,1.2572,37.1493,96.6863,0
11.4104,1.2548,37.1505,96.6863,0
17.7702,13.3825,37.1521,96.6863,0
11.565,0.9923,37.1513,96.6863,0
11.4946,0.9194,37.1502,96.6863,0
11.4069,0.9503,37.1513,96.6863,0
11.4082,0.8115,37.1524,96.6863,0
11.3898,0.947,37.1534,96.6863,0
11.4003,1.6381,37.1521,96.6863,0
11.4322,0.7607,37.1532,96.6863,0
11.4068,0.9219,37.1543,96.6863,0
17.5037,8.9677,37.1554,96.6863,0
17.433,9.0225,37.1541,96.6863,0
12.6532,3.216,37.1551,96.6863,0
11.1498,1.0686,37.1563,96.6863,0
11.1727,0.9863,37.1574,96.6863,0
11.1864,1.5289,37.1562,96.6863,0
18.078,12.7815,37.1574,96.6863,0
13.2605,17.7682,37.1586,96.6863,0
17.6498,17.9084,37.1575,96.6863,0
17.2102,14.8147,37.1585,96.6863,0
11.7492,13.8675,37.1596,96.6863,0
11.0867,1.0201,37.1608,96.6863,0
11.1387,0.8084,37.1594,96.6863,0
15.2902,9.0215,37.1615,96.6863,0
18.7539,8.9552,37.1625,96.6863,0
18.6608,15.2079,37.1646,96.6863,0
11.0318,0.7735,37.1629,96.6863,0
11.0618,0.7241,37.1639,96.6863,0
15.2574,8.9505,37.165,96.6863,0
17.2896,9.0584,37.1667,96.6863,0
17.1584,9.4146,37.1649,96.6863,0
18.3112,12.5663,37.167,96.6863,0
12.2969,9.2696,37.168,96.6863,0
12.3166,9.3896,37.1696,96.6863,0
12.7079,22.1973,37.1677,96.6863,0
11.0494,1.0156,37.1688,96.6863,0
11.0561,0.8199,37.17,96.6863,0
11.1639,1.4039,37.1757,96.6863,0
11.133,1.1394,37.1737,96.6863,0
11.0712,1.1113,37.1758,96.6863,0
10.9897,0.835,37.1769,96.6863,0
10.9432,0.8541,37.178,96.6863,0
10.9616,0.7648,37.1767,96.6863,0
10.9805,5.3353,37.1778,96.6863,0
12.1948,8.967,37.1788,96.6863,0
12.7044,12.2996,37.1803,96.6863,0
15.5351,9.4787,37.1788,96.6863,0
14.719,13.7466,37.1798,96.6863,0
15.418,14.1971,37.1819,96.6863,0
10.9337,0.9198,37.1805,96.6863,0
10.9674,1.0314,37.1816,96.6863,0
11.9575,9.3364,37.1837,96.6863,0
12.2277,14.2345,37.1853,96.6863,0
18.6371,22.2605,37.1862,96.6863,0
12.0513,8.9867,37.1873,96.6863,0
20.122,17.279,37.186,96.6863,0
13.0969,15.3376,37.1871,96.6863,0
15.9898,28.4079,37.1882,96.6863,0
16.5531,17.3021,37.1871,96.6863,0
19.219,27.74,37.1882,96.6863,0
19.0827,15.4864,37.1907,96.6863,0
16.0147,6.0609,37.1918,96.6863,0
13.066,0.9288,37.1906,96.6863,0
13.0577,0.8336,37.1917,96.6863,0
13.0513,0.9698,37.1928,96.6863,0
17.1393,7.7586,37.1944,96.6863,0
11.3137,0.9367,37.1926,96.6863,0
11.3423,0.6347,37.1937,96.6863,0
11.3517,0.8081,37.1714,96.6863,0
11.3299,0.7402,37.173,96.6863,0
19.2657,14.8549,37.1712,96.6863,0
11.6453,0.8932,37.1723,96.6863,0
16.2059,9.0891,37.1745,96.6863,0
20.126,9.2934,37.1731,96.6863,0
20.3241,16.3503,37.1741,96.6863,0
11.4156,1.4696,37.1768,96.6863,0
11.8586,1.0362,37.1779,96.6863,0
11.8778,1.1205,37.1795,96.6863,0
20.1833,15.1352,37.1776,96.6863,0
17.8677,15.3979,37.1797,96.6863,0
11.4093,0.9349,37.1814,96.6863,0
11.4073,0.9144,37.1797,96.6863,0
11.4697,3.3811,37.1808,96.6863,0
18.2719,16.6217,37.1818,96.6863,0
